NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PNP	NA	57	1.0217108726501465	0.023557505	No	
row_1	ELOA	NA	115	0.9422219395637512	0.044997003	No	
row_2	CCNO	NA	152	0.9081085324287415	0.06687828	No	
row_3	CSTF3	NA	627	0.7134969234466553	0.055401433	No	
row_4	RPA3	NA	894	0.6641924381256104	0.055989638	No	
row_5	RALA	NA	1517	0.5909849405288696	0.0317289	No	
row_6	NT5C3A	NA	1690	0.571796715259552	0.035901375	No	
row_7	ARL6IP1	NA	1833	0.5550841689109802	0.041558173	No	
row_8	TYMS	NA	1999	0.5366693735122681	0.045244917	No	
row_9	HPRT1	NA	2468	0.4881207346916199	0.028148778	No	
row_10	DDB2	NA	2930	0.4475070536136627	0.010420723	No	
row_11	XPC	NA	3297	0.41762617230415344	-0.0019930152	No	
row_12	UPF3B	NA	3446	0.40335848927497864	-7.649229E-4	No	
row_13	SNAPC4	NA	3448	0.4032687246799469	0.009915978	No	
row_14	CETN2	NA	3741	0.37910616397857666	0.0012356223	No	
row_15	AK3	NA	3847	0.37010064721107483	0.004343356	No	
row_16	GSDME	NA	3986	0.3589964807033539	0.00503262	No	
row_17	ERCC4	NA	4044	0.3528806269168854	0.010768933	No	
row_18	RRM2B	NA	4606	0.29988396167755127	-0.017324695	No	
row_19	CMPK2	NA	4612	0.2996484041213989	-0.009662075	No	
row_20	NELFCD	NA	4866	0.2765214741230011	-0.018567309	No	
row_21	ERCC3	NA	4940	0.26986244320869446	-0.01607218	No	
row_22	NPR2	NA	5097	0.2564455270767212	-0.019273197	No	
row_23	RAD51	NA	5215	0.24851875007152557	-0.020176904	No	
row_24	SDCBP	NA	5262	0.24376559257507324	-0.016640464	No	
row_25	SNAPC5	NA	5308	0.23973426222801208	-0.0131471185	No	
row_26	DUT	NA	5526	0.22579523921012878	-0.02108841	No	
row_27	GTF2A2	NA	5574	0.22295744717121124	-0.01817073	No	
row_28	CLP1	NA	5634	0.21942433714866638	-0.016119044	No	
row_29	PCNA	NA	5740	0.20984244346618652	-0.017281441	No	
row_30	RFC2	NA	5842	0.2012607306241989	-0.018415216	No	
row_31	POLR2D	NA	5918	0.19500641524791718	-0.01804329	No	
row_32	GTF2H1	NA	6326	0.16260473430156708	-0.039889317	No	
row_33	AGO4	NA	6744	0.13080380856990814	-0.0632259	No	
row_34	ERCC8	NA	7137	0.10038889199495316	-0.08576488	No	
row_35	SRSF6	NA	7530	0.07193054258823395	-0.10906213	No	
