NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SLC31A2	NA	45	0.25035491585731506	0.028445601	Yes	
row_1	ITGB8	NA	166	0.1995692402124405	0.045701627	Yes	
row_2	IRF7	NA	272	0.17824885249137878	0.0612546	Yes	
row_3	SEMA4D	NA	667	0.1396624594926834	0.053360227	Yes	
row_4	TACR1	NA	757	0.13350830972194672	0.06434236	Yes	
row_5	P2RX4	NA	775	0.1326606422662735	0.07985634	Yes	
row_6	EIF2AK2	NA	848	0.12847556173801422	0.09130345	Yes	
row_7	NMI	NA	1029	0.12061014026403427	0.09480885	Yes	
row_8	IRF1	NA	1488	0.10275264829397202	0.07817073	Yes	
row_9	BTG2	NA	1515	0.10182508826255798	0.08924437	Yes	
row_10	LCK	NA	1591	0.09961375594139099	0.09688474	Yes	
row_11	SLC7A1	NA	1622	0.09875761717557907	0.10731667	Yes	
row_12	HBEGF	NA	1724	0.0958976298570633	0.11281696	Yes	
row_13	CCL22	NA	1731	0.09566259384155273	0.12440738	Yes	
row_14	ROS1	NA	2003	0.08820892870426178	0.117994264	Yes	
row_15	IL7R	NA	2032	0.08732851594686508	0.1271241	Yes	
row_16	SPHK1	NA	2183	0.08330312371253967	0.12789117	Yes	
row_17	TPBG	NA	2225	0.08239489793777466	0.1355659	Yes	
row_18	NLRP3	NA	2295	0.08070352673530579	0.14122522	Yes	
row_19	PIK3R5	NA	2364	0.07931903749704361	0.14677562	Yes	
row_20	SRI	NA	2520	0.07588648051023483	0.14629205	Yes	
row_21	IFNGR2	NA	2649	0.07272165268659592	0.14715147	Yes	
row_22	IL15	NA	2678	0.07213731110095978	0.15437937	Yes	
row_23	TACR3	NA	2835	0.06902465969324112	0.15297228	Yes	
row_24	BDKRB1	NA	3007	0.06584825366735458	0.15020125	Yes	
row_25	LIF	NA	3045	0.06525041908025742	0.15598717	Yes	
row_26	MEP1A	NA	3190	0.06288181245326996	0.15458399	Yes	
row_27	IL6	NA	3247	0.06191210076212883	0.15872805	Yes	
row_28	VIP	NA	3381	0.05983475223183632	0.15765196	Yes	
row_29	PTGER4	NA	3601	0.056234296411275864	0.15058528	Yes	
row_30	CALCRL	NA	3618	0.05598466843366623	0.15656388	Yes	
row_31	IL10RA	NA	3827	0.05273181572556496	0.14976726	Yes	
row_32	RAF1	NA	3921	0.051297128200531006	0.15019892	Yes	
row_33	SLAMF1	NA	3936	0.05092548578977585	0.15567295	Yes	
